Month_code,Month,Birthplace_code,Birthplace,Delivery_method_code,Delivery_method,Fetal_presentation_code,Fetal_presentation,Five_min_APGAR_score_code,Five_min_APGAR_score,Average_Age_Mother_years,Average_Birth_Weight_grams,Average_LMP_Gestational_Age_weeks,Average_Prenatal_Visits,Average_OE_Gestational_Age_weeks,Average_Pre-pregnancy_BMI,Births
4,April,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,99,Unknown or Not Stated,31,2640,37,0,37,22.7,1
4,April,1,In Hospital,5,Vaginal (unknown if previous c-section),2,Breech,1,1,25,709,21,0,21,,1
4,April,1,In Hospital,5,Vaginal (unknown if previous c-section),2,Breech,9,9,34,3856,40,0,40,24.9,1
4,April,1,In Hospital,5,Vaginal (unknown if previous c-section),9,Unknown or Not Stated,0,0,36,568,21,,22,,1
4,April,1,In Hospital,5,Vaginal (unknown if previous c-section),9,Unknown or Not Stated,8,8,31,3741,39,9,39,24.1,1
4,April,1,In Hospital,5,Vaginal (unknown if previous c-section),9,Unknown or Not Stated,9,9,29,2230,36,,36,23,1
4,April,1,In Hospital,6,C-section (unknown if previous c-section),1,Cephalic,4,4,22,1640,31,,31,32,1
4,April,1,In Hospital,6,C-section (unknown if previous c-section),1,Cephalic,6,6,22,2378,39,0,35,36.9,1
4,April,1,In Hospital,6,C-section (unknown if previous c-section),1,Cephalic,7,7,24,2217,36,12,38,23.5,1
4,April,1,In Hospital,6,C-section (unknown if previous c-section),1,Cephalic,8,8,36.33,3569,40.33,11,40,28.15,3
4,April,1,In Hospital,6,C-section (unknown if previous c-section),1,Cephalic,9,9,28.89,3137.25,38.59,9.46,38.3,26.97,28
4,April,1,In Hospital,6,C-section (unknown if previous c-section),2,Breech,7,7,28.5,2438,34,6.5,35.5,26.9,2
4,April,1,In Hospital,6,C-section (unknown if previous c-section),2,Breech,8,8,43,1985,34,6,34,19.5,1
4,April,1,In Hospital,6,C-section (unknown if previous c-section),2,Breech,9,9,31.5,3411.5,38.5,12,37.5,37.6,2
4,April,1,In Hospital,6,C-section (unknown if previous c-section),9,Unknown or Not Stated,7,7,23,590,25,0,25,19.2,1
4,April,1,In Hospital,6,C-section (unknown if previous c-section),9,Unknown or Not Stated,8,8,30,3437.5,37,4,37.5,21.9,2
4,April,1,In Hospital,9,Unknown or Not Stated,1,Cephalic,8,8,35,3450,40,11,40,23,1
4,April,1,In Hospital,9,Unknown or Not Stated,1,Cephalic,9,9,30.18,3344.1,39.14,10.77,39.05,28.65,22
4,April,1,In Hospital,9,Unknown or Not Stated,2,Breech,8,8,25,2637,38,7,37,24.1,1
4,April,1,In Hospital,9,Unknown or Not Stated,2,Breech,9,9,27,3530,38,4,38,18.7,1
4,April,1,In Hospital,9,Unknown or Not Stated,3,Other,9,9,19,3685,40,33,40,30.9,1
4,April,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,8,8,25,3420,39,0,37,23,1
4,April,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,9,9,29.79,3512.32,38.58,10.41,38.68,32.68,19
4,April,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,99,Unknown or Not Stated,29.5,,,0,,27.5,2
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,0,0,28.6,3126.1,39.9,8.6,39.1,23.92,10
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,1,1,33,1795.33,33.33,8.67,34,23.27,3
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,2,2,31.5,3557.5,40,12,40,22.1,2
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,3,3,34.5,3827,40,10,39.5,35.4,2
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,4,4,26.25,3091,39,11,38.75,26.2,4
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,5,5,27.48,3391.67,39,8.81,38.62,24.57,21
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,6,6,31.26,3859.89,40.3,11.7,40.19,28.63,27
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,7,7,29.98,3543.28,39.62,9.93,39.57,24.5,92
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,8,8,30.22,3594.87,39.81,10.24,39.68,24.53,393
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,9,9,30.34,3553.46,39.73,10.68,39.6,24.17,2307
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,10,10,30.21,3535.53,39.73,9.87,39.66,24.07,1438
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,99,Unknown or Not Stated,29.16,3146.48,38.24,7.14,38.2,25.72,437
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,1,1,24,2500,36,3,36,25.6,1
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,8,8,34.4,2959.6,39.2,11.2,39.4,24.18,5
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,9,9,32.6,3159.4,39,11.2,39.2,25.84,5
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,10,10,29.14,3191.29,40,8,39.43,25.07,7
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,99,Unknown or Not Stated,31.57,2538.69,35.64,5.77,36,27.96,14
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,0,0,34,2892,40,15,39,25.8,1
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,8,8,29.67,3761.33,40,8,40.33,19.77,3
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,9,9,25.25,2927,40,11.5,39.75,25.5,4
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,10,10,29,3671.5,40,7.5,40,21.3,2
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,99,Unknown or Not Stated,26.31,2967.69,38.62,3.47,37.62,25.09,16
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,0,0,33.67,1645,23,0.5,20,19.05,3
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,7,7,29.91,3673.57,39.18,3.27,39.45,25.8,11
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,8,8,36,3203,40,7,40,27.4,1
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,9,9,30.57,3540.92,40.36,10.31,39.64,23.44,14
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,10,10,31.78,3427.44,39.71,8.56,39.47,25.31,18
4,April,2,Not in Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,99,Unknown or Not Stated,31.55,3369.52,39.17,10.62,39.14,23.91,102
4,April,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,5,5,34,3572,40,10,40,23.5,1
4,April,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,6,6,36.5,2608.5,37.5,7.5,36,22.15,2
4,April,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,7,7,32,3579,39.25,11.75,39.25,24.95,4
4,April,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,8,8,32.73,3724,40,8.91,39.82,26,11
4,April,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,9,9,31.12,3550.03,39.67,9.42,39.56,25.79,75
4,April,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,10,10,31,3602.66,40.11,10.64,39.86,26.34,44
4,April,2,Not in Hospital,2,Vaginal after previous c-section,1,Cephalic,99,Unknown or Not Stated,32.57,3154.86,38.73,6.9,38.32,25.61,23
4,April,2,Not in Hospital,2,Vaginal after previous c-section,2,Breech,8,8,31,3310,40,0,40,20.4,1
4,April,2,Not in Hospital,2,Vaginal after previous c-section,2,Breech,9,9,33,3119,38.5,11,38.5,32.6,2
4,April,2,Not in Hospital,2,Vaginal after previous c-section,2,Breech,10,10,32.67,3808.67,39.33,9.67,39.67,27.97,3
4,April,2,Not in Hospital,3,Primary C-section,1,Cephalic,8,8,18,3360,39,19,39,32.9,1
4,April,2,Not in Hospital,3,Primary C-section,1,Cephalic,9,9,26.33,5032,40,9.67,39.33,32.33,3
4,April,2,Not in Hospital,3,Primary C-section,1,Cephalic,99,Unknown or Not Stated,22,2523,34,4,34,18.9,1
4,April,2,Not in Hospital,4,Repeat C-section,1,Cephalic,8,8,31,3610,40,11,39,26.7,1
4,April,2,Not in Hospital,4,Repeat C-section,1,Cephalic,9,9,33,2795,39,8,39,24.2,1
4,April,2,Not in Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,8,8,31,3119,39,5,40,21.3,1
4,April,2,Not in Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,9,9,28.6,3646,39.6,8.4,40.4,22.9,5
4,April,2,Not in Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,10,10,36,3387.5,38,15,37.5,24.85,2
4,April,2,Not in Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,99,Unknown or Not Stated,28.14,3201.36,38.89,1,38.89,27.27,14
4,April,2,Not in Hospital,5,Vaginal (unknown if previous c-section),3,Other,99,Unknown or Not Stated,38,3572,44,2,40,27.3,1
4,April,2,Not in Hospital,5,Vaginal (unknown if previous c-section),9,Unknown or Not Stated,99,Unknown or Not Stated,29,3083.33,40,1.25,40.25,25,6
4,April,2,Not in Hospital,9,Unknown or Not Stated,1,Cephalic,8,8,38,4536,39,11,39,28.3,1
4,April,2,Not in Hospital,9,Unknown or Not Stated,1,Cephalic,9,9,29,2495,37,3,37,19.4,1
4,April,2,Not in Hospital,9,Unknown or Not Stated,1,Cephalic,10,10,29,3260,38,9,38,22.8,1
4,April,2,Not in Hospital,9,Unknown or Not Stated,1,Cephalic,99,Unknown or Not Stated,26.71,3718,39.86,3.71,39.86,27.17,7
4,April,2,Not in Hospital,9,Unknown or Not Stated,3,Other,10,10,31,3884,37,3,37,29.9,1
4,April,2,Not in Hospital,9,Unknown or Not Stated,3,Other,99,Unknown or Not Stated,24,3246,41,1.5,41,22.4,3
4,April,2,Not in Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,99,Unknown or Not Stated,29.38,3475.6,36.67,3.8,37,28.57,42
4,April,3,Unknown or Not Stated,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,8,8,32,4082,40,8,40,24.8,1
4,April,3,Unknown or Not Stated,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,9,9,24,3799,39.5,11,40,24.65,2
4,April,3,Unknown or Not Stated,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,10,10,34.33,4564,41.5,18,40,27.2,3
4,April,3,Unknown or Not Stated,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,99,Unknown or Not Stated,25,2493.33,35,3.67,34.67,24.77,3
4,April,3,Unknown or Not Stated,4,Repeat C-section,1,Cephalic,9,9,27,4281,39,14,39,43.5,1
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,0,0,28.6,1714.21,28.12,7.34,27.74,28.7,43
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,1,1,28.17,1348.47,26.9,6.44,26.7,28.55,287
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,2,2,28.48,2275.57,32.54,8.23,32.32,27.52,199
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,3,3,27.57,2659.91,35.33,9.94,35.2,27.84,204
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,4,4,27.64,2872.85,36.67,10.6,36.52,27.77,324
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,5,5,27.46,2952.48,36.9,10.71,36.74,28.11,523
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,6,6,28.02,3021.89,37.29,10.89,37.14,27.21,1105
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,7,7,28.03,3126.49,37.79,11.27,37.6,27.1,2990
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,8,8,28.07,3254.78,38.54,11.25,38.36,26.73,18207
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,9,9,28.48,3313.13,38.91,11.41,38.78,26.26,176470
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,10,10,27.93,3305.47,38.91,11.43,38.77,26.21,3710
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,99,Unknown or Not Stated,28.51,2936.81,37.02,9.33,36.82,26.62,271
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,0,0,28.5,739.67,24.75,3.88,23.62,28.57,8
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,1,1,27.15,514.28,21.9,4.67,21.77,30.05,85
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,2,2,25.1,608.64,22.1,5.04,22.28,30.24,29
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,3,3,29,1093.58,26.31,5.58,25.15,30.04,13
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,4,4,28.12,654.25,24.88,5,23.75,26.91,8
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,5,5,27.92,1508.62,27.46,7,28.54,28.49,13
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,6,6,28.91,1434.23,29.43,8.32,29.13,28.19,23
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,7,7,29.91,2524.62,34.75,9.9,34.47,28.04,32
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,8,8,29.7,2578.98,35.87,10.77,35.79,25.57,102
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,9,9,29.63,2953.23,37.76,11.45,37.61,26.39,403
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,10,10,20,2722,39,14,40,21.8,1
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,99,Unknown or Not Stated,26.46,750.17,22.42,2.25,21.33,28.44,13
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,0,0,24,1304,29,6,29,41,1
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,1,1,25.12,1430.17,25.38,4.62,26.75,30.51,8
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,2,2,29.2,392.6,20.8,4.5,20.8,25.54,5
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,3,3,34,1170.75,26,6,26,30.78,4
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,4,4,26.67,2284.67,31,9.33,33.33,22.3,3
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,5,5,31,3380,40,9,40,21.4,1
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,6,6,27.85,3147.08,38,9,37.62,26.66,13
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,7,7,26.11,2457,36.44,8.93,34.67,30.01,18
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,8,8,28.33,3313.5,38.6,10.88,38.71,26.2,120
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,9,9,28.63,3301.59,38.89,11.65,38.79,26.34,775
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,10,10,26.45,3357.73,37.91,12,38.36,25.54,11
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,99,Unknown or Not Stated,26.57,2294.57,35.5,4.71,35.5,26.6,7
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,0,0,21,280,19,1,19,28.5,2
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,1,1,31.8,841,22.5,5.25,22.5,23.23,5
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,3,3,27.4,1198,28.8,12.75,28,26,5
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,4,4,29.5,3085,38.5,0,38.5,25.45,2
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,5,5,29,3934.67,39.33,6,39.67,30.75,3
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,6,6,26.6,3320.2,39.4,11.33,39.2,22.73,5
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,7,7,24.29,3231,36.57,11,37.14,25.95,7
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,8,8,28,3267.18,38.15,9.4,38.37,27.25,28
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,9,9,28.45,3333.11,39.05,12.45,38.79,26.72,244
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,10,10,26.75,3457.25,40.25,16.75,39.25,25.78,4
5,May,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,99,Unknown or Not Stated,26.89,3397.8,33.29,7.17,33,26.43,9
5,May,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,0,0,27.75,514.5,22.75,2.5,22.75,26.62,4
5,May,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,1,1,31.35,1103.37,24.2,3.86,24.7,31.08,23
5,May,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,2,2,31.08,1519.42,29,8,29,29.07,12
5,May,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,3,3,32,2737.62,34.75,13,35.12,26,8
5,May,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,4,4,31.27,2880.73,35.33,9.85,35.53,25.3,15
5,May,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,5,5,28.95,2525.95,34.95,7.8,34.24,28.05,21
5,May,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,6,6,28.89,2690.78,35.92,10.89,35.86,27.5,37
5,May,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,7,7,31.29,3147.31,37.5,10.15,37.12,28.17,96
5,May,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,8,8,31.19,3245.47,38.25,10.82,38.05,27.99,563
5,May,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,9,9,30.98,3313.5,38.78,11.04,38.65,26.9,5575
5,May,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,10,10,29.49,3313.35,38.66,10.64,38.67,28.2,99
5,May,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,99,Unknown or Not Stated,27.26,2799.26,36.11,8,36.74,29.35,19
5,May,1,In Hospital,2,Vaginal after previous c-section,2,Breech,0,0,33.75,428,23.33,2.25,22.33,30.23,4
5,May,1,In Hospital,2,Vaginal after previous c-section,2,Breech,1,1,33.44,744.88,23.33,4,22.56,27.72,9
5,May,1,In Hospital,2,Vaginal after previous c-section,2,Breech,2,2,18,1445,28,5,27,41.9,1
5,May,1,In Hospital,2,Vaginal after previous c-section,2,Breech,4,4,37,626.5,24,6,24,24.85,2
5,May,1,In Hospital,2,Vaginal after previous c-section,2,Breech,5,5,34,285,23,4,20,30.7,1
5,May,1,In Hospital,2,Vaginal after previous c-section,2,Breech,7,7,31,1301.33,29.33,4,28.67,30.67,3
5,May,1,In Hospital,2,Vaginal after previous c-section,2,Breech,8,8,31.88,2553.62,35.75,7.86,35.75,31.09,8
5,May,1,In Hospital,2,Vaginal after previous c-section,2,Breech,9,9,31.86,2908.91,37.14,12,37.32,26.8,22
5,May,1,In Hospital,2,Vaginal after previous c-section,2,Breech,10,10,34,1328,32,3,32,29.1,1
5,May,1,In Hospital,2,Vaginal after previous c-section,3,Other,2,2,35,357,21,20,21,61.1,1
5,May,1,In Hospital,2,Vaginal after previous c-section,3,Other,8,8,34,3721.4,39.6,13.6,39.6,24.52,5
5,May,1,In Hospital,2,Vaginal after previous c-section,3,Other,9,9,32.46,3246.38,38.67,11.83,38.58,27.5,24
5,May,1,In Hospital,2,Vaginal after previous c-section,3,Other,10,10,34,3532.5,42,9,39,31.1,2
5,May,1,In Hospital,2,Vaginal after previous c-section,9,Unknown or Not Stated,1,1,38,,20,6,17,25.7,1
5,May,1,In Hospital,2,Vaginal after previous c-section,9,Unknown or Not Stated,8,8,27,3745,38,9,39,27.5,1
5,May,1,In Hospital,2,Vaginal after previous c-section,9,Unknown or Not Stated,9,9,30,3276,38.25,10.67,38.62,30.67,8
5,May,1,In Hospital,3,Primary C-section,1,Cephalic,0,0,28.93,2503.93,35.67,9.41,35.17,28,30
5,May,1,In Hospital,3,Primary C-section,1,Cephalic,1,1,29.78,2212.3,33.56,9.55,33.08,29.49,109
5,May,1,In Hospital,3,Primary C-section,1,Cephalic,2,2,29.51,2629.29,35.79,10.97,35.55,28.61,141
5,May,1,In Hospital,3,Primary C-section,1,Cephalic,3,3,29.46,2641.95,35.89,10.63,35.46,28.68,156
5,May,1,In Hospital,3,Primary C-section,1,Cephalic,4,4,28.7,2710.6,35.68,10.23,35.58,28.96,214
5,May,1,In Hospital,3,Primary C-section,1,Cephalic,5,5,28.89,2648.43,35.78,10.7,35.63,29.29,370
5,May,1,In Hospital,3,Primary C-section,1,Cephalic,6,6,28.9,2614.7,35.58,10.56,35.44,28.71,678
5,May,1,In Hospital,3,Primary C-section,1,Cephalic,7,7,28.99,2791.62,36.39,11.13,36.23,29.17,1517
5,May,1,In Hospital,3,Primary C-section,1,Cephalic,8,8,29.18,3013.48,37.5,11.47,37.27,29.06,6276
5,May,1,In Hospital,3,Primary C-section,1,Cephalic,9,9,29.44,3288.57,38.6,11.94,38.46,28.4,37305
5,May,1,In Hospital,3,Primary C-section,1,Cephalic,10,10,28.37,3390.31,38.86,12.17,38.75,28.39,686
5,May,1,In Hospital,3,Primary C-section,1,Cephalic,99,Unknown or Not Stated,30.31,2594.8,35.5,11.85,35.02,27.4,90
5,May,1,In Hospital,3,Primary C-section,2,Breech,0,0,23.62,1196.75,29.62,8.71,28.75,27.53,8
5,May,1,In Hospital,3,Primary C-section,2,Breech,1,1,28.32,1060.41,27.43,6.36,27,27.94,53
5,May,1,In Hospital,3,Primary C-section,2,Breech,2,2,28.89,1523.16,29.33,7.88,28.96,27.19,45
5,May,1,In Hospital,3,Primary C-section,2,Breech,3,3,28.21,1552.15,29.77,8.54,29.68,28.46,53
5,May,1,In Hospital,3,Primary C-section,2,Breech,4,4,29.36,1866.19,31.49,9.33,31.16,29.15,69
5,May,1,In Hospital,3,Primary C-section,2,Breech,5,5,29.77,1758.29,31.17,9.17,31.02,29.59,121
5,May,1,In Hospital,3,Primary C-section,2,Breech,6,6,29.33,1780.9,31.63,8.81,31.32,28.28,222
5,May,1,In Hospital,3,Primary C-section,2,Breech,7,7,29.05,2026.08,33.16,9.78,32.71,28.12,448
5,May,1,In Hospital,3,Primary C-section,2,Breech,8,8,30.01,2500.76,35.24,10.53,35.04,28.54,1429
5,May,1,In Hospital,3,Primary C-section,2,Breech,9,9,30.16,2981.3,37.56,11.56,37.4,27.21,6980
5,May,1,In Hospital,3,Primary C-section,2,Breech,10,10,29.13,3196.54,38.34,11.47,38.24,26.31,131
5,May,1,In Hospital,3,Primary C-section,2,Breech,99,Unknown or Not Stated,31,2101.13,32.48,12,32.64,27.8,25
