Month,Birthplace,Delivery,Fetalpresentation,Bin_Five_min_APGAR_score_code,Average_Age_Mother_years,Average_Birth_Weight_grams,Average_Prenatal_Visits,Average_OE_Gestational_Age_weeks,Average_Pre-pregnancy_BMI,Births
May,Hospital,Vaginal,Breech,0,26.53,581.62,4.03,22.47,28.97,38
May,Hospital,Vaginal,Breech,0,27.07,544.7,4.66,21.98,28.66,280
May,Hospital,Vaginal,Breech,0,27.19,701.36,4.96,23.11,28.08,83
May,Hospital,Vaginal,Breech,0,28.21,921.11,5.1,24.16,28.87,43
May,Hospital,Vaginal,Breech,0,28.57,1207.32,6.72,27.14,30.54,28
May,Hospital,Vaginal,Breech,1,28.34,1170.4,6.77,27.1,30.05,50
May,Hospital,Vaginal,Breech,1,29.68,1541.62,7.23,29.79,28.92,62
May,Hospital,Vaginal,Breech,1,29.48,2324.71,9.62,33.95,27.99,92
May,Hospital,Vaginal,Breech,1,29.01,2551.24,10.68,35.79,26.17,340
May,Hospital,Vaginal,Breech,1,29.3,2961.8,11.14,37.67,25.99,1346
May,Hospital,Vaginal,Breech,1,28.57,2986,8.93,38,27.48,14
May,Hospital,Vaginal,Other,0,29.5,1804.67,6.67,25.25,32.9,4
May,Hospital,Vaginal,Other,0,27.34,936.31,5,24.31,29.6,32
May,Hospital,Vaginal,Other,0,29.82,771.4,5.6,22.73,30.04,11
May,Hospital,Vaginal,Other,0,29.38,2361.83,8.75,32.58,32.99,13
May,Hospital,Vaginal,Other,0,27.25,2682.62,10,36.38,25.81,8
May,Hospital,Vaginal,Other,1,27.42,2766.08,9.18,35.17,27.87,12
May,Hospital,Vaginal,Other,1,27.51,3155,10.76,37.6,26.36,43
May,Hospital,Vaginal,Other,1,27.34,2943.94,10.74,37.18,27.41,65
May,Hospital,Vaginal,Other,1,27.6,3261.71,11.29,38.45,26.6,395
May,Hospital,Vaginal,Other,1,28.18,3306.84,11.52,38.8,26.04,3032
May,Hospital,Vaginal,Other,1,27.3,3370.53,10.42,38.68,26.13,57
May,Hospital,Vaginal,Cephalic,0,28.43,1322.67,6.6,24.83,27.03,7
May,Hospital,Vaginal,Cephalic,0,30.48,1012.82,5.19,24.75,29.51,67
May,Hospital,Vaginal,Cephalic,0,30.13,1970.37,7.5,30.19,28.83,31
May,Hospital,Vaginal,Cephalic,0,31.52,2589.33,10.83,33.8,26.73,31
May,Hospital,Vaginal,Cephalic,0,30.45,2547.34,9.93,34.43,28,47
May,Hospital,Vaginal,Cephalic,1,29.39,2749.93,9.59,35.78,27.28,59
May,Hospital,Vaginal,Cephalic,1,30.2,2858.75,10,36.33,27.99,126
May,Hospital,Vaginal,Cephalic,1,30.66,3045.29,10.36,36.8,27.64,293
May,Hospital,Vaginal,Cephalic,1,30.59,3252.19,10.65,38.1,27.26,1774
May,Hospital,Vaginal,Cephalic,1,30.73,3325.02,11.01,38.69,26.83,16027
May,Hospital,Vaginal,Cephalic,1,29.74,3292.54,11.04,38.79,27.71,290
May,Hospital,Vaginal,Breech,0,31.62,814,4,24.33,29.24,8
May,Hospital,Vaginal,Breech,0,32.82,670.1,3.79,22.62,27.38,33
May,Hospital,Vaginal,Breech,0,33.17,631.5,3.17,22.83,37.63,6
May,Hospital,Vaginal,Breech,0,25.75,1521.33,5,27.25,26.63,4
May,Hospital,Vaginal,Breech,0,35.25,785.75,5.25,25.5,25.43,4
May,Hospital,Vaginal,Breech,1,28.5,596,4,23.5,27.3,2
May,Hospital,Vaginal,Breech,1,31,962,7,26.5,33.1,2
May,Hospital,Vaginal,Breech,1,32,1979.25,7.71,32.5,32.51,8
May,Hospital,Vaginal,Breech,1,32.3,2397,10.26,34.95,30.41,20
May,Hospital,Vaginal,Breech,1,31.35,2986.94,10.87,37.59,27.25,71
May,Hospital,Vaginal,Breech,1,30,2439,1.5,34.5,31.7,2
May,Hospital,Vaginal,Other,0,37,460,3,22,51.5,1
May,Hospital,Vaginal,Other,0,35,357,20,21,61.1,1
May,Hospital,Vaginal,Other,1,32,1583,6,28.33,22.7,3
May,Hospital,Vaginal,Other,1,26,2305,19,37,33.8,1
May,Hospital,Vaginal,Other,1,30.27,3424.8,11.47,38.93,26.74,15
May,Hospital,Vaginal,Other,1,31.44,3275.24,10.73,38.7,27.47,86
May,Hospital,Vaginal,Other,1,31.67,3425,9.33,39,27.93,3
May,Hospital,Csection,Cephalic,0,28.11,2443.99,9.25,34.64,27.84,107
May,Hospital,Csection,Cephalic,0,28.66,2112.89,9.26,32.8,28.67,397
May,Hospital,Csection,Cephalic,0,28.67,2527.15,10.4,35.13,28.75,406
May,Hospital,Csection,Cephalic,0,28.3,2555.28,10.47,35.07,29.03,530
May,Hospital,Csection,Cephalic,0,28.49,2587.91,10.62,35.26,29.15,680
May,Hospital,Csection,Cephalic,1,28.67,2618.75,10.52,35.5,28.61,1122
May,Hospital,Csection,Cephalic,1,28.98,2616.78,10.72,35.53,28.79,2066
May,Hospital,Csection,Cephalic,1,28.76,2737,10.97,36.01,28.96,4595
May,Hospital,Csection,Cephalic,1,28.98,3014.82,11.44,37.26,28.81,18943
May,Hospital,Csection,Cephalic,1,29.29,3292.08,11.93,38.51,28.17,112858
May,Hospital,Csection,Cephalic,1,28.39,3404.51,12.23,38.85,28.36,2240
May,Hospital,Csection,Breech,0,26.24,1493.24,9.47,29.19,27.85,21
May,Hospital,Csection,Breech,0,27.65,1111.18,6.41,27.13,27.63,137
May,Hospital,Csection,Breech,0,27.86,1422.74,8.12,28.72,27.62,138
May,Hospital,Csection,Breech,0,28.35,1589.32,8.33,30.05,29.47,150
May,Hospital,Csection,Breech,0,28.29,1702.61,8.83,30.56,29.26,203
May,Hospital,Csection,Breech,1,29.37,1677.32,9.03,30.74,29.23,332
May,Hospital,Csection,Breech,1,28.71,1741.08,8.79,31.26,28.33,634
May,Hospital,Csection,Breech,1,29.09,1982.39,9.65,32.41,28.2,1358
May,Hospital,Csection,Breech,1,29.73,2519.02,10.73,35.1,28.14,4322
May,Hospital,Csection,Breech,1,30.03,2991.75,11.65,37.44,26.92,21191
May,Hospital,Csection,Breech,1,29.12,3182.15,11.82,38.15,26.45,386
May,Hospital,Csection,Other,0,30.43,2210.86,5.67,32.86,27.66,7
May,Hospital,Csection,Other,0,29.11,1581.35,6.78,30.65,27.3,18
May,Hospital,Csection,Other,0,28.64,1667.18,7.29,30.09,27.73,22
May,Hospital,Csection,Other,0,24,1935.87,8.33,31.2,30.05,15
May,Hospital,Csection,Other,0,28,1715.96,8.38,30.17,30.23,23
May,Hospital,Csection,Other,1,31.05,2060.65,8.66,31.98,30.35,44
May,Hospital,Csection,Other,1,29.33,2004.29,9.55,32.12,27.08,108
May,Hospital,Csection,Other,1,28.6,2246.25,9.35,33.67,28.96,187
May,Hospital,Csection,Other,1,29.56,2763.25,10.99,36.11,28.8,609
May,Hospital,Csection,Other,1,29.5,3173.03,11.76,38.05,28.22,2955
May,Hospital,Csection,Other,1,29.02,3235.29,12.85,38.56,28.43,55
May,Hospital,Csection,Cephalic,0,31.33,2323.4,8.05,35,30.62,21
May,Hospital,Csection,Cephalic,0,30.2,2115.64,9.25,32.3,29.98,120
May,Hospital,Csection,Cephalic,0,30.99,2667.54,9.73,35.14,29.98,134
May,Hospital,Csection,Cephalic,0,31.44,2557.65,9.97,34.69,30.28,159
May,Hospital,Csection,Cephalic,0,30.23,2714.29,10.54,35.39,30.57,246
May,Hospital,Csection,Cephalic,1,30.29,2777.68,10.32,35.64,31.35,400
May,Hospital,Csection,Cephalic,1,30.66,2766.44,10.29,35.55,30.68,811
May,Hospital,Csection,Cephalic,1,30.65,2938.03,10.66,36.32,30.44,2120
May,Hospital,Csection,Cephalic,1,30.68,3199.89,11.08,37.57,29.69,12852
May,Hospital,Csection,Cephalic,1,30.96,3355.72,11.42,38.39,28.91,101931
May,Hospital,Csection,Cephalic,1,30.23,3426.04,11.47,38.65,28.91,2656
May,Hospital,Csection,Breech,0,32.4,1584.4,10.6,30.2,29.12,5
May,Hospital,Csection,Breech,0,29.66,1606.06,8,29.75,29.97,32
May,Hospital,Csection,Breech,0,30.87,1862.96,6.75,30.3,29.11,23
May,Hospital,Csection,Breech,0,30.9,1662.46,8.21,30.98,30.35,41
May,Hospital,Csection,Breech,0,31.9,2018.47,8.43,32.25,30.73,40
May,Hospital,Csection,Breech,1,31.52,1956.32,8.13,31.62,31.54,73
May,Hospital,Csection,Breech,1,31.88,2122.35,9.22,32.41,31.29,165
May,Hospital,Csection,Breech,1,31.55,2221.09,9.77,33.01,31.15,312
May,Hospital,Csection,Breech,1,31.61,2673.8,10.48,35.39,30.17,1090
May,Hospital,Csection,Breech,1,31.98,3072.27,11.55,37.36,29.3,5112
May,Hospital,Csection,Breech,1,31.53,3131.24,11.63,37.85,29.11,101
May,Hospital,Csection,Other,0,30,3352,12,37.5,23.5,2
May,Hospital,Csection,Other,0,27.62,2054,3.43,32.75,31.04,8
May,Hospital,Csection,Other,0,30.33,2157.4,7.67,30,34.24,6
May,Hospital,Csection,Other,0,31.17,2558.83,9.5,36,25.06,6
May,Hospital,Csection,Other,0,29.88,1820.62,7.12,31.38,30.61,8
May,Hospital,Csection,Other,1,32,2112.76,9.29,33.24,33.81,21
May,Hospital,Csection,Other,1,32.54,2194.23,8.74,32.69,30.32,26
May,Hospital,Csection,Other,1,29.34,2699.83,10,35.32,29.45,53
May,Hospital,Csection,Other,1,30.65,3115.34,10.99,36.97,31.43,277
May,Hospital,Csection,Other,1,31,3306.67,11.43,38.16,29.61,1632
May,Hospital,Csection,Other,1,29.68,3375.4,10.92,38.45,30.14,40
May,Hospital,Vaginal,Cephalic,0,38.5,315.5,3,20,24,2
May,Hospital,Vaginal,Cephalic,1,34.67,3727,11.67,39,29.53,3
May,Hospital,Vaginal,Cephalic,1,27.33,2648.33,9.14,35,29.07,9
May,Hospital,Vaginal,Cephalic,1,25.53,3011,7.39,37.68,26.99,38
May,Hospital,Vaginal,Cephalic,1,26.88,3237.11,8.53,38.59,26.29,321
May,Hospital,Vaginal,Cephalic,1,31.5,3333.33,9.67,38.67,25.22,6
May,Hospital,Vaginal,Breech,0,20,520,0,23,19.2,1
May,Hospital,Vaginal,Breech,1,28,2126,9,32,24.3,1
May,Hospital,Vaginal,Breech,1,21,3154,11,39,33.6,1
May,Hospital,Vaginal,Breech,1,20,1927,2,33,30.7,1
May,Hospital,Vaginal,Breech,1,21,2526,1,38,,1
May,Hospital,Vaginal,Other,1,35,2283,4,35,19,1
May,Hospital,Csection,Cephalic,1,18,4054,14,41,25.1,1
May,Hospital,Csection,Cephalic,1,30,2982.5,12.33,37.67,33.7,4
May,Hospital,Csection,Cephalic,1,25.5,2296,7.5,36.5,26.75,2
May,Hospital,Csection,Cephalic,1,29.47,3227.06,8.77,37.71,26.01,17
May,Hospital,Csection,Cephalic,1,28.92,3199.08,10.29,38.29,27.22,78
May,Hospital,Csection,Cephalic,1,33.5,3571,5.5,40,28.75,2
May,Hospital,Csection,Breech,1,22,660,4,23,25.7,1
May,Hospital,Csection,Breech,1,30.25,3181.75,12.88,37.12,24.35,8
May,Hospital,Csection,Other,1,28,2260,0,33,27.8,1
May,Hospital,Csection,Other,1,27.5,1635,6.5,32.5,28.35,2
May,Hospital,Csection,Other,1,32,3066,0,42,,1
May,Freestanding_Birth_Center,Vaginal,Cephalic,0,32,1984,13,35,28.8,1
May,Freestanding_Birth_Center,Vaginal,Cephalic,0,26,3940,7,39,24,1
May,Freestanding_Birth_Center,Vaginal,Cephalic,0,29.67,4115.67,11.33,40,32.73,3
May,Freestanding_Birth_Center,Vaginal,Cephalic,0,29.8,3827.4,12.4,39.8,24.98,5
May,Freestanding_Birth_Center,Vaginal,Cephalic,1,30.62,3524.47,10.69,39.94,23.12,16
May,Freestanding_Birth_Center,Vaginal,Cephalic,1,31.24,3768.54,10.87,39.74,25.27,38
May,Freestanding_Birth_Center,Vaginal,Cephalic,1,29.81,3632.66,10.75,39.59,24.55,85
May,Freestanding_Birth_Center,Vaginal,Cephalic,1,29.54,3612.53,11.15,39.63,25.06,456
May,Freestanding_Birth_Center,Vaginal,Cephalic,1,29.94,3545.49,11.27,39.61,24.28,3147
May,Freestanding_Birth_Center,Vaginal,Cephalic,1,29.72,3530.12,11.12,39.69,24.02,1145
May,Freestanding_Birth_Center,Vaginal,Breech,1,34,2608,8,36,23.5,2
May,Freestanding_Birth_Center,Vaginal,Breech,1,31,3572,13,41,27.6,1
May,Freestanding_Birth_Center,Vaginal,Breech,1,32.33,3344.67,13,40,25.93,3
May,Freestanding_Birth_Center,Vaginal,Breech,1,32.8,3599,12.2,39.8,23.02,5
May,Freestanding_Birth_Center,Vaginal,Breech,1,29.33,3039,11,39.33,19.3,3
May,Freestanding_Birth_Center,Vaginal,Other,1,19,3487,12,40,20.4,1
May,Freestanding_Birth_Center,Vaginal,Other,1,33.5,4139.5,8.5,38.5,25.05,2
May,Freestanding_Birth_Center,Vaginal,Cephalic,1,33,3317,11,40,,1
May,Freestanding_Birth_Center,Vaginal,Cephalic,1,31,3544,10,38,28.2,1
May,Freestanding_Birth_Center,Vaginal,Cephalic,1,30.67,4252.33,9.67,40.33,27.8,3
May,Freestanding_Birth_Center,Vaginal,Cephalic,1,30.65,3823.06,10.53,39.88,27.42,17
May,Freestanding_Birth_Center,Vaginal,Cephalic,1,31.2,3651.82,10.67,39.51,26.27,51
May,Freestanding_Birth_Center,Vaginal,Cephalic,1,31.58,3588.58,11.5,39.96,25.49,24
May,Freestanding_Birth_Center,Vaginal,Other,1,39,4026,12,40,34.1,1
May,Freestanding_Birth_Center,Csection,Cephalic,1,29.33,3095,6,37.67,32.47,3
May,Freestanding_Birth_Center,Csection,Cephalic,1,27,3711,12,37,37.1,1
May,Freestanding_Birth_Center,Csection,Cephalic,1,27.67,3266.67,10.33,38.67,31.97,3
May,Freestanding_Birth_Center,Vaginal,Cephalic,1,30,3657,10,39,23.2,1
May,Freestanding_Birth_Center,Vaginal,Cephalic,1,24,3572,18,42,50.2,1
May,Freestanding_Birth_Center,Vaginal,Cephalic,1,29,3487,11,39,18.3,1
May,Home ,Vaginal,Cephalic,0,32.33,3583.4,7.83,39.4,27.32,6
May,Home ,Vaginal,Cephalic,0,26,2343.33,8.33,36.67,25.8,3
May,Home ,Vaginal,Cephalic,0,31,3685.14,9.43,39.43,24,7
May,Home ,Vaginal,Cephalic,0,31,3409,9.25,39.75,24.38,4
May,Home ,Vaginal,Cephalic,0,34,3738.89,9.89,39.11,22.34,9
May,Home ,Vaginal,Cephalic,1,29.95,3667.03,7.16,39.51,25.01,37
May,Home ,Vaginal,Cephalic,1,30.15,3575.34,10.26,39.77,25.35,47
May,Home ,Vaginal,Cephalic,1,29.53,3659.09,9.73,39.76,24.61,133
May,Home ,Vaginal,Cephalic,1,30.53,3661.02,9.78,39.79,24.98,553
May,Home ,Vaginal,Cephalic,1,30.66,3641.63,10.37,39.74,24.54,2992
May,Home ,Vaginal,Cephalic,1,30.68,3602.46,9.68,39.79,24.23,2766
May,Home ,Vaginal,Breech,0,30,964,5,38,20.6,1
May,Home ,Vaginal,Breech,0,37,3628.5,12.5,39.5,22.9,2
May,Home ,Vaginal,Breech,1,25.5,3331.5,8.5,38.5,25.75,2
May,Home ,Vaginal,Breech,1,37,3884,13,41,21.9,1
May,Home ,Vaginal,Breech,1,31,3198.67,17.5,38.67,24.23,6
May,Home ,Vaginal,Breech,1,29.75,3345.38,10.07,39.69,24.64,16
May,Home ,Vaginal,Breech,1,28.4,3456.73,7.57,40,24.89,15
May,Home ,Vaginal,Other,0,29,3856,2,40,23.3,1
May,Home ,Vaginal,Other,0,25,3402,12,38,39.5,1
May,Home ,Vaginal,Other,1,31,3912,12,40,24.4,1
May,Home ,Vaginal,Other,1,35.25,3494,10.5,40,27.95,4
May,Home ,Vaginal,Other,1,23.8,3719.4,6.2,40.4,20.16,5
May,Home ,Vaginal,Other,1,25.5,3501,6.5,39,20.8,2
May,Home ,Vaginal,Cephalic,0,25,4011.5,10.5,40,32.65,2
May,Home ,Vaginal,Cephalic,1,34,4467,12.33,40.67,27.2,3
May,Home ,Vaginal,Cephalic,1,26.5,3487,11,40.5,23.6,2
May,Home ,Vaginal,Cephalic,1,32,3881.64,11.36,39.91,25.6,11
May,Home ,Vaginal,Cephalic,1,31.26,3539.94,9.26,39.42,25.7,31
May,Home ,Vaginal,Cephalic,1,31.58,3673.58,10.72,39.84,26.76,153
May,Home ,Vaginal,Cephalic,1,31.96,3639.85,10.16,39.96,25.93,99
May,Home ,Vaginal,Breech,1,24,3600,6,38,22.6,1
May,Home ,Vaginal,Breech,1,29,2410,8,36,26.2,1
May,Home ,Vaginal,Breech,1,26,3572,12,40,21.3,1
May,Home ,Vaginal,Breech,1,33,3374,13,40,23,1
May,Home ,Vaginal,Breech,1,37,2494,8,37,24.4,1
May,Home ,Vaginal,Other,1,32,3969,10,40,22.7,1
May,Home ,Vaginal,Other,1,38,3685,0,41,25.2,1
May,Home ,Csection,Other,1,33,3487,45,40,37.4,1
May,Home ,Vaginal,Cephalic,1,28,4366,4,42,26.9,1
May,Home ,Vaginal,Cephalic,1,29,3345.33,8.67,39.67,23.3,3
May,Home ,Vaginal,Cephalic,1,29.62,3520.93,9.87,39.2,23.16,16
May,Home ,Vaginal,Cephalic,1,29.71,3645,11.57,39.86,25.5,7
May,Home ,Vaginal,Breech,1,34,3997,12,40,20.1,1
May,Home ,Vaginal,Cephalic,0,28.66,2654.19,5.58,35.77,26.44,29
May,Home ,Vaginal,Cephalic,0,24.8,1258.25,4.8,28.4,22.55,5
May,Home ,Vaginal,Cephalic,0,21.5,1115.5,0,26.5,25.55,2
May,Home ,Vaginal,Cephalic,0,17,1247,3,23,17.9,1
May,Home ,Vaginal,Cephalic,1,31.17,2963.67,7.17,37,24.67,6
May,Home ,Vaginal,Cephalic,1,23.67,2938.22,5.25,37.22,23.3,9
May,Home ,Vaginal,Cephalic,1,29.19,2975.5,9.31,37.88,25.45,16
May,Home ,Vaginal,Cephalic,1,28.42,3093.32,9.58,38.24,24.25,60
May,Home ,Vaginal,Cephalic,1,29.16,3155.8,8.6,38.42,25.24,240
May,Home ,Vaginal,Cephalic,1,28.85,3093.56,8.73,38.45,24.23,91
May,Home ,Vaginal,Breech,0,22,1021,4,27,18.6,1
May,Home ,Vaginal,Breech,1,26,1330,1,30,24.7,1
May,Home ,Vaginal,Breech,1,27.25,2441.25,9.75,36.25,23.8,4
May,Home ,Vaginal,Breech,1,29.25,2457.75,5.75,37.67,25.05,4
May,Home ,Vaginal,Other,0,27,1329.25,4,28.5,23.67,4
May,Home ,Vaginal,Other,1,27.25,3041.5,6,37.25,19.17,4
May,Home ,Vaginal,Other,1,34,3118,9,38,18.4,1
May,Home ,Vaginal,Cephalic,0,40,1361,5,31,25.5,1
May,Home ,Vaginal,Cephalic,1,27,3850,9,38,20.6,1
May,Home ,Vaginal,Cephalic,1,30.5,3412.69,9.21,38.94,27.64,16
May,Home ,Vaginal,Cephalic,1,29.5,3695.5,14.5,40,23.6,2
May,Home ,Csection,Cephalic,1,22.5,3527.5,7,37,33.7,2
May,Home ,Csection,Breech,1,33,2250,6,33,24,2
May,Home ,Csection,Cephalic,1,28,3147,15,39,27.6,1
May,Home ,Csection,Cephalic,1,30,3037.5,8.5,38,23.85,2
May,Home ,Vaginal,Cephalic,1,27,2710.5,0,38.5,20.55,2
May,Home ,Vaginal,Cephalic,0,35.5,4082.5,5,40.5,21.4,2
May,Home ,Vaginal,Cephalic,0,29,3345,12,41,,1
May,Home ,Vaginal,Cephalic,0,29,2792.5,6.5,35.5,25.75,2
May,Home ,Vaginal,Cephalic,1,33.33,2255.67,13.33,36.67,22.57,3
May,Home ,Vaginal,Cephalic,1,28.5,4309,12.5,41,25.1,2
May,Home ,Vaginal,Cephalic,1,31.4,3628.7,10.9,39.6,22.31,10
May,Home ,Vaginal,Cephalic,1,32.85,3545.97,11.47,39.29,23.28,34
May,Home ,Vaginal,Cephalic,1,32.06,3551.32,11.63,39.5,23.92,267
May,Home ,Vaginal,Cephalic,1,31.35,3528.95,11.44,39.73,23.56,321
May,Home ,Vaginal,Breech,1,31,2240,2,34,16.6,1
May,Home ,Vaginal,Breech,1,33.33,3176,13,39,28.3,3
May,Home ,Vaginal,Breech,1,37,3642.5,11.5,39,27.4,2
May,Home ,Vaginal,Breech,1,37,3374,9,39,33.1,1
May,Home ,Vaginal,Other,0,27,2920,20,40,17.3,1
May,Home ,Vaginal,Other,1,25,3912,12,40,25.8,1
May,Home ,Vaginal,Cephalic,0,24,3430,0,39,,1
May,Home ,Vaginal,Cephalic,1,23,2022,0,32,,1
May,Home ,Vaginal,Cephalic,1,35.67,3572,13.67,40,24.2,3
May,Home ,Vaginal,Cephalic,1,31.09,3487.73,10.91,39.64,27.35,11
May,Home ,Vaginal,Cephalic,1,30,3607.25,13.75,39.25,20.98,4
May,Home ,Vaginal,Cephalic,1,27,3200,3,39,19.2,1
May,Hospital,Vaginal,Cephalic,0,20,2495,0,38,20.6,1
May,Hospital,Vaginal,Cephalic,1,22,3544,9,40,18.9,1
May,Hospital,Vaginal,Cephalic,1,24,2780,9,38,24.7,1
May,Hospital,Vaginal,Cephalic,1,23,2892,8,39,23.7,1
May,Hospital,Vaginal,Cephalic,1,24.92,3341.67,11.42,39.42,21.53,12
May,Hospital,Vaginal,Cephalic,1,30.06,3534.97,9.68,39.25,23.24,64
May,Hospital,Vaginal,Cephalic,1,29.23,3457.94,8.57,39.35,23.74,31
May,Hospital,Vaginal,Cephalic,1,25,3359.5,9,40.5,23.55,2
May,Hospital,Vaginal,Cephalic,1,35,4084.25,12.75,40.5,24.43,4
May,Hospital,Vaginal,Cephalic,1,28,2948,12,39,31.9,1
May,Hospital,Vaginal,Other,1,28,3610,3,39,25.4,1
May,Hospital,Csection,Cephalic,1,26,2763,8,43,26.1,1
May,Hospital,Csection,Cephalic,1,38,2953,3,38,33.7,1
May,Hospital,Csection,Breech,0,19,2330,7,35,25.4,1
May,Hospital,Csection,Breech,1,27,1910,18,33,23.4,1
May,Hospital,Vaginal,Cephalic,1,30,3289,13,40,20.2,1
May,Other,Vaginal,Cephalic,0,31.5,3018.5,5.5,37,27.15,2
May,Other,Vaginal,Cephalic,0,19,2948,0,36,22,1
May,Other,Vaginal,Cephalic,0,30,1370,4,29,,1
May,Other,Vaginal,Cephalic,1,26.2,2450.6,4.25,34,28.77,5
May,Other,Vaginal,Cephalic,1,26.4,2411.2,4.4,34.6,26.84,5
May,Other,Vaginal,Cephalic,1,29.73,2967.55,5.64,36.27,22.47,11
May,Other,Vaginal,Cephalic,1,27.64,3176,7.85,38.12,24.49,50
May,Other,Vaginal,Cephalic,1,29.18,3317.87,8.71,38.98,25.96,234
May,Other,Vaginal,Cephalic,1,29.12,3461.76,6.54,39.29,24.65,152
May,Other,Vaginal,Breech,1,32,2498.5,10,34.5,24.65,2
May,Other,Vaginal,Breech,1,28,3105,5,38,28.9,1
May,Other,Vaginal,Breech,1,34,3232,8,38,23,1
May,Other,Vaginal,Other,1,36,907,1,31,27.5,1
May,Other,Vaginal,Cephalic,1,27,2155,0,36,21.3,1
May,Other,Vaginal,Cephalic,1,29,3033,8,39,25.3,1
May,Other,Vaginal,Cephalic,1,30.5,3459.5,6,39.5,22.35,2
May,Other,Vaginal,Cephalic,1,31.8,3356.9,8.7,38.89,22.22,10
May,Other,Vaginal,Cephalic,1,31.9,3318.5,6.8,38.9,22.16,10
May,Other,Vaginal,Breech,1,32,2353,3,36,30,1
May,Other,Csection,Cephalic,1,30,3046.33,15.33,37,28.9,3
May,Other,Csection,Cephalic,1,26,2679,8,40,21.9,1
June,Hospital,Vaginal,Cephalic,0,27.74,1775.74,7.43,28.69,28.91,149
June,Hospital,Vaginal,Cephalic,0,27.9,1340.44,6.46,26.66,28.4,859
June,Hospital,Vaginal,Cephalic,0,27.97,2261.62,8.79,32.47,27.76,668
June,Hospital,Vaginal,Cephalic,0,27.69,2678.78,10.25,35.35,27.42,689
June,Hospital,Vaginal,Cephalic,0,27.59,2942.97,10.48,36.81,27.04,953
June,Hospital,Vaginal,Cephalic,1,27.5,2929.99,10.58,36.82,26.74,1682
June,Hospital,Vaginal,Cephalic,1,27.65,3055.42,11,37.35,27.34,3358
June,Hospital,Vaginal,Cephalic,1,27.8,3114.26,10.9,37.69,26.93,9055
June,Hospital,Vaginal,Cephalic,1,27.91,3255.67,11.13,38.39,26.52,56539
June,Hospital,Vaginal,Cephalic,1,28.33,3313.06,11.36,38.8,26.14,530607
June,Hospital,Vaginal,Cephalic,1,27.84,3316.18,11.38,38.82,26.21,11714
June,Hospital,Vaginal,Breech,0,27.3,550.71,4.38,21.5,29.74,40
June,Hospital,Vaginal,Breech,0,28.25,571.92,4.91,22.18,29.45,263
June,Hospital,Vaginal,Breech,0,28.65,747.72,5.5,23.7,28.46,93
June,Hospital,Vaginal,Breech,0,28.36,953.58,5.42,25.13,29.36,47
June,Hospital,Vaginal,Breech,0,27.33,1022,5.93,26.27,26.85,30
June,Hospital,Vaginal,Breech,1,27.74,1596.09,7.41,30.42,29.66,34
June,Hospital,Vaginal,Breech,1,27.69,1778.46,8.28,30.97,28.05,61
June,Hospital,Vaginal,Breech,1,29.26,2093.4,8.87,32.82,26.51,114
June,Hospital,Vaginal,Breech,1,29.2,2535.57,10.05,35.57,26.41,281
June,Hospital,Vaginal,Breech,1,29.68,2951.39,11.03,37.58,26.04,1373
June,Hospital,Vaginal,Breech,1,30.77,3135.54,10.38,37.31,25.95,13
June,Hospital,Vaginal,Other,0,29.83,708.6,3.5,20.2,28.38,6
June,Hospital,Vaginal,Other,0,28.8,686.34,5.78,22.95,27.39,44
June,Hospital,Vaginal,Other,0,28.08,1752.42,7.58,28.62,27.29,13
June,Hospital,Vaginal,Other,0,27.46,3282.31,11.62,38.54,26.85,13
June,Hospital,Vaginal,Other,0,29.22,1454.78,6.33,27.78,24.27,9
June,Hospital,Vaginal,Other,1,27.23,2716.15,11.08,35.15,29.29,13
June,Hospital,Vaginal,Other,1,28.37,2939.32,11.17,36.16,26.15,38
June,Hospital,Vaginal,Other,1,28.07,3229.75,9.47,37.57,28.36,60
June,Hospital,Vaginal,Other,1,27.72,3283.7,11.42,38.34,27.22,404
June,Hospital,Vaginal,Other,1,28,3291.17,11.29,38.74,25.96,3015
June,Hospital,Vaginal,Other,1,26.74,3402.94,11.46,38.92,27.19,62
June,Hospital,Vaginal,Cephalic,0,30.17,2204,9,29.83,34.76,6
June,Hospital,Vaginal,Cephalic,0,29.74,810.85,4.9,23.27,29.32,70
June,Hospital,Vaginal,Cephalic,0,30.45,1560.33,5.38,27.36,31.1,22
June,Hospital,Vaginal,Cephalic,0,31.27,2558.19,9.58,33.23,28.15,26
June,Hospital,Vaginal,Cephalic,0,30.62,2602.55,8.11,34.41,27.45,29
June,Hospital,Vaginal,Cephalic,1,30.83,2788.83,9.05,35.43,27.42,60
June,Hospital,Vaginal,Cephalic,1,31.43,2844.37,8.66,35.96,27.82,131
June,Hospital,Vaginal,Cephalic,1,30.67,3050.2,10.12,37.15,27.59,318
June,Hospital,Vaginal,Cephalic,1,30.5,3232.32,10.69,38.05,27.33,1772
June,Hospital,Vaginal,Cephalic,1,30.72,3330.44,11.01,38.71,26.84,15764
June,Hospital,Vaginal,Cephalic,1,30.61,3312.62,11.13,38.68,26.67,296
June,Hospital,Vaginal,Breech,0,32.29,699.29,5.33,22.57,30.46,7
June,Hospital,Vaginal,Breech,0,31.91,530.43,5.38,21.76,28.7,45
June,Hospital,Vaginal,Breech,0,35.14,401.33,5.29,20.57,30.43,7
June,Hospital,Vaginal,Breech,0,31.4,990.5,4,23.8,25.54,5
