Mother_Education_Code,Mother_Weight_Gain_Code,Pre-pregnancy_Diabetes_Code,Pre-pregnancy_Hypertension_Code,Five_min_APGAR_score_code,Average_Age_Mother_years,Average_Birth_Weight_grams,Average_Prenatal_Visits,Average_OE_Gestational_Age_weeks,Average_Pre-pregnancy_BMI,Births
6.0,71,2,2,7,32.14,3111.67,11.05,37.1,27.41,21
6.0,71,2,2,8,31.29,3368.8,12.38,38.14,26.77,153
6.0,71,2,2,9,31.18,3507.37,12.59,38.71,25.77,1047
6.0,71,2,2,10,32.31,3524.04,12.6,38.5,25.26,26
6.0,71,2,2,99,27.0,3501.0,12.0,38.5,26.6,2
7.0,71,2,2,1,33.0,1820.0,13.0,36.0,25.7,1
7.0,71,2,2,2,37.0,1389.0,12.0,30.0,25.7,1
7.0,71,2,2,3,27.0,3135.0,13.0,40.0,27.4,1
7.0,71,2,2,4,33.0,2608.33,14.0,35.33,30.1,3
7.0,71,2,2,5,28.0,4678.0,8.0,40.0,20.2,1
7.0,71,2,2,6,32.0,3232.71,8.14,37.29,27.9,7
7.0,71,2,2,7,32.22,3217.78,11.22,37.67,25.14,9
7.0,71,2,2,8,32.7,3641.26,12.46,38.22,26.28,54
7.0,71,2,2,9,32.6,3533.08,12.61,38.65,26.15,472
7.0,71,2,2,10,32.75,3539.38,10.25,38.62,24.81,8
7.0,71,2,2,99,33.0,3630.0,10.0,38.0,29.9,1
8.0,71,2,2,6,30.0,2410.0,3.0,39.0,18.0,1
8.0,71,2,2,7,32.5,2951.5,15.5,37.5,24.5,2
8.0,71,2,2,8,33.18,3267.29,11.53,37.59,24.16,17
8.0,71,2,2,9,34.5,3400.48,12.75,38.43,25.56,115
8.0,71,2,2,10,36.5,3862.0,12.5,39.0,28.55,2
1.0,72,2,2,5,28.0,3062.0,0.0,36.0,21.1,1
1.0,72,2,2,6,35.0,3490.0,5.0,39.0,35.3,1
1.0,72,2,2,7,31.67,2340.0,8.0,33.67,25.95,3
1.0,72,2,2,8,27.86,3480.86,8.36,38.79,26.51,14
1.0,72,2,2,9,26.6,3392.31,10.45,38.6,25.48,144
1.0,72,2,2,10,24.0,3778.0,9.5,40.0,25.5,2
2.0,72,2,2,0,44.0,470.0,3.0,23.0,24.0,1
2.0,72,2,2,1,22.2,2892.2,7.5,35.2,24.1,5
2.0,72,2,2,4,17.67,3346.67,10.0,36.67,25.9,3
2.0,72,2,2,5,27.33,3569.0,15.33,38.67,24.73,3
2.0,72,2,2,6,28.64,2651.18,8.09,35.18,28.48,11
2.0,72,2,2,7,23.03,3460.25,11.0,38.72,27.21,36
2.0,72,2,2,8,23.75,3339.79,10.51,38.3,26.79,139
2.0,72,2,2,9,23.54,3403.43,10.49,38.75,25.97,848
2.0,72,2,2,10,22.92,3457.54,11.75,39.17,25.55,24
2.0,72,2,2,99,23.5,3046.0,11.89,36.56,22.88,10
3.0,72,2,2,0,22.0,3005.0,10.0,38.0,18.0,1
3.0,72,2,2,1,31.67,3901.33,8.33,39.33,33.9,3
3.0,72,2,2,2,25.83,3358.83,10.0,38.67,24.63,6
3.0,72,2,2,3,25.57,2986.14,9.14,35.29,28.07,7
3.0,72,2,2,4,26.67,3674.33,11.0,39.0,27.93,6
3.0,72,2,2,5,26.75,3144.94,10.2,37.06,30.23,16
3.0,72,2,2,6,26.47,3430.31,10.84,37.88,28.85,32
3.0,72,2,2,7,25.13,3079.62,11.06,36.93,27.0,68
3.0,72,2,2,8,25.68,3372.86,11.71,38.27,26.35,331
3.0,72,2,2,9,25.54,3427.38,11.3,38.75,26.36,2238
3.0,72,2,2,10,26.58,3622.02,10.18,39.34,26.81,53
3.0,72,2,2,99,24.25,3457.5,8.62,37.62,26.6,8
4.0,72,2,2,1,28.5,3402.0,12.5,40.0,23.85,2
4.0,72,2,2,2,32.5,3151.0,6.0,38.0,26.6,2
4.0,72,2,2,3,31.0,3217.17,12.5,37.0,26.83,6
4.0,72,2,2,4,19.67,3633.33,10.67,39.33,32.33,3
4.0,72,2,2,5,26.31,3437.0,11.08,38.0,22.59,13
4.0,72,2,2,6,28.92,3073.64,11.12,36.84,29.48,25
4.0,72,2,2,7,27.27,3278.39,11.35,37.25,30.85,51
4.0,72,2,2,8,27.23,3321.18,12.26,38.11,26.57,261
4.0,72,2,2,9,27.72,3465.05,11.77,38.71,26.73,1799
4.0,72,2,2,10,27.11,3650.84,11.48,39.0,24.75,45
4.0,72,2,2,99,26.0,3561.2,12.8,39.6,25.36,5
5.0,72,2,2,1,27.5,3726.0,12.5,36.0,24.55,2
5.0,72,2,2,2,27.0,2068.0,7.5,31.5,25.25,2
5.0,72,2,2,4,34.0,3337.5,14.5,39.0,28.6,2
5.0,72,2,2,5,29.0,3700.0,14.0,41.0,24.7,1
5.0,72,2,2,6,26.86,3173.86,9.71,36.86,30.57,7
5.0,72,2,2,7,31.0,3395.62,12.14,37.38,26.2,29
5.0,72,2,2,8,29.97,3510.68,11.19,38.23,26.56,87
5.0,72,2,2,9,29.81,3517.46,11.95,38.65,26.69,618
5.0,72,2,2,10,30.93,3497.43,11.93,38.43,24.66,14
5.0,72,2,2,99,26.0,2920.0,13.0,40.0,27.4,1
6.0,72,2,2,2,31.25,2616.25,12.0,35.5,24.4,4
6.0,72,2,2,3,27.0,3683.0,10.67,39.0,25.57,3
6.0,72,2,2,4,32.0,3600.5,11.0,39.5,26.35,2
6.0,72,2,2,5,28.62,2750.0,11.25,36.5,27.88,8
6.0,72,2,2,6,31.46,3060.92,14.69,36.69,25.85,13
6.0,72,2,2,7,32.0,3248.44,11.52,37.76,26.55,25
6.0,72,2,2,8,32.18,3381.88,12.4,37.89,26.77,162
6.0,72,2,2,9,31.24,3521.08,12.39,38.69,25.8,1021
6.0,72,2,2,10,30.92,3788.88,12.42,39.25,27.72,24
6.0,72,2,2,99,34.0,0.0,12.0,37.0,24.4,1
7.0,72,2,2,1,38.0,794.0,10.0,25.0,28.9,1
7.0,72,2,2,3,38.0,907.0,10.0,25.0,28.9,1
7.0,72,2,2,4,34.0,2987.5,9.0,39.0,25.2,2
7.0,72,2,2,5,35.0,2910.0,14.0,38.0,28.3,1
7.0,72,2,2,6,33.17,2822.0,18.33,35.83,28.47,6
7.0,72,2,2,7,34.35,2786.29,11.12,35.24,26.56,17
7.0,72,2,2,8,32.96,3324.87,13.13,37.38,26.47,47
7.0,72,2,2,9,32.5,3382.63,12.97,38.26,26.18,403
7.0,72,2,2,10,35.33,3755.0,13.33,40.0,25.37,3
8.0,72,2,2,7,35.4,3015.4,11.8,38.2,23.28,5
8.0,72,2,2,8,33.24,3456.71,13.18,39.18,24.55,17
8.0,72,2,2,9,33.81,3452.51,12.86,38.52,25.47,102
1.0,73,2,2,6,25.5,3528.0,10.5,37.5,30.3,2
1.0,73,2,2,7,25.0,3486.0,10.67,37.0,29.0,3
1.0,73,2,2,8,25.6,3148.8,8.6,38.4,27.08,10
1.0,73,2,2,9,28.2,3379.86,9.37,38.57,25.57,101
1.0,73,2,2,10,24.0,3119.0,12.0,38.0,35.2,1
1.0,73,2,2,99,19.0,2892.0,10.0,40.0,21.9,1
2.0,73,2,2,0,18.0,3175.0,12.0,40.0,23.5,1
2.0,73,2,2,1,37.0,4306.0,15.0,41.0,36.3,1
2.0,73,2,2,3,20.0,3484.5,12.0,38.0,27.75,2
2.0,73,2,2,4,28.0,2787.5,8.5,36.5,29.35,2
2.0,73,2,2,5,21.33,3716.67,9.5,39.33,28.6,3
2.0,73,2,2,6,26.33,3199.0,9.17,37.33,22.4,6
2.0,73,2,2,7,22.58,3004.0,10.07,36.88,25.95,33
2.0,73,2,2,8,23.65,3338.26,9.97,38.31,25.55,127
2.0,73,2,2,9,23.84,3413.11,10.57,38.76,25.81,813
2.0,73,2,2,10,22.33,3508.58,14.0,39.0,25.17,12
2.0,73,2,2,99,27.5,3324.5,7.5,40.0,35.15,2
3.0,73,2,2,0,27.0,3758.0,12.5,40.0,27.85,2
3.0,73,2,2,2,25.0,3406.0,11.0,38.5,27.43,4
3.0,73,2,2,3,29.33,2182.33,7.4,33.17,29.28,6
3.0,73,2,2,4,26.91,3210.91,11.0,37.82,27.96,11
3.0,73,2,2,5,26.17,3197.83,11.0,37.42,26.76,12
3.0,73,2,2,6,25.44,3079.32,10.84,36.6,30.57,25
3.0,73,2,2,7,25.6,3222.03,10.71,37.4,27.4,65
3.0,73,2,2,8,24.76,3380.48,11.35,38.21,27.08,299
3.0,73,2,2,9,25.45,3448.55,11.42,38.76,26.58,1976
3.0,73,2,2,10,25.71,3437.58,12.61,38.97,25.8,38
3.0,73,2,2,99,25.0,3382.8,12.0,39.2,23.98,5
4.0,73,2,2,0,29.0,4240.0,10.0,37.0,43.6,1
4.0,73,2,2,1,27.0,3542.0,10.0,39.0,30.5,2
4.0,73,2,2,3,31.2,1841.4,13.0,33.2,23.38,5
4.0,73,2,2,4,29.0,3856.0,11.33,39.67,29.4,3
4.0,73,2,2,5,26.69,3430.62,10.08,39.54,25.05,13
4.0,73,2,2,6,27.17,3174.5,12.44,38.17,25.72,18
4.0,73,2,2,7,27.47,3256.45,12.04,37.51,28.64,51
4.0,73,2,2,8,27.95,3427.45,11.33,38.19,27.96,248
4.0,73,2,2,9,27.65,3495.15,11.96,38.73,26.49,1621
4.0,73,2,2,10,26.97,3550.34,11.9,38.9,26.19,29
4.0,73,2,2,99,25.33,2215.0,9.33,32.0,24.67,3
5.0,73,2,2,1,31.0,3231.5,9.0,35.0,26.0,2
5.0,73,2,2,2,32.0,2765.0,14.0,38.0,29.3,2
5.0,73,2,2,3,32.0,3525.0,9.0,39.0,25.6,1
5.0,73,2,2,4,31.5,3246.0,13.0,37.0,27.5,2
5.0,73,2,2,5,27.0,2991.5,10.62,36.38,29.29,8
5.0,73,2,2,6,30.43,2678.29,11.29,36.14,28.36,7
5.0,73,2,2,7,30.78,3283.11,14.53,37.5,28.74,18
5.0,73,2,2,8,29.88,3409.88,11.15,38.09,26.55,80
5.0,73,2,2,9,29.48,3503.45,12.49,38.68,27.17,510
5.0,73,2,2,10,28.17,3634.58,13.25,39.17,24.3,12
6.0,73,2,2,2,34.0,1582.0,12.0,32.0,25.7,1
6.0,73,2,2,3,36.0,3003.0,8.0,38.0,23.9,1
6.0,73,2,2,4,31.25,3406.25,8.5,36.75,26.77,4
6.0,73,2,2,5,34.0,2655.0,9.5,33.5,32.65,2
6.0,73,2,2,6,31.62,2932.88,12.0,36.38,23.12,8
6.0,73,2,2,7,32.34,3262.97,13.54,37.17,28.99,29
6.0,73,2,2,8,31.46,3329.82,12.49,37.82,26.96,140
6.0,73,2,2,9,31.27,3494.54,12.58,38.53,25.84,937
6.0,73,2,2,10,30.8,3507.12,12.88,38.28,26.61,25
6.0,73,2,2,99,34.0,3165.0,15.0,40.0,28.1,1
7.0,73,2,2,0,38.0,2359.0,16.0,35.0,20.9,1
7.0,73,2,2,2,30.0,4261.0,12.0,39.0,25.1,1
7.0,73,2,2,4,34.5,3533.0,10.0,39.0,32.65,2
7.0,73,2,2,5,33.0,2780.0,13.0,38.0,51.2,1
7.0,73,2,2,6,40.0,4536.0,11.0,38.0,32.8,1
7.0,73,2,2,7,34.17,3790.67,13.17,38.5,26.83,6
