Mother_Education_Code,Mother_Weight_Gain_Code,Pre-pregnancy_Diabetes_Code,Pre-pregnancy_Hypertension_Code,Five_min_APGAR_score_code,Average_Age_Mother_years,Average_Birth_Weight_grams,Average_LMP_Gestational_Age_weeks,Average_Prenatal_Visits,Average_OE_Gestational_Age_weeks,Average_Pre-pregnancy_BMI,Births
6,64,2,2,7,30.62,3156.14,37.38,12.38,37.24,24.78,21
6,64,2,2,8,31.27,3401.65,38.4,12.68,38.22,26.67,136
6,64,2,2,9,31.11,3511.27,38.95,12.38,38.72,25.64,871
6,64,2,2,10,31.45,3411,38.09,10.73,38.27,24.16,11
6,64,2,2,99,34.33,2929.33,37.33,9.33,37.33,25.1,3
7,64,2,2,2,37,2186,32.5,10,32.5,27.45,2
7,64,2,2,3,31,3341,39,14,38.5,23.1,2
7,64,2,2,4,30,2438,35,14,35,24.9,1
7,64,2,2,5,32,3100,40,17,36.5,24.7,2
7,64,2,2,6,33.67,2686.67,35.33,12,35.67,22.9,3
7,64,2,2,7,31.88,2718.69,36,11.94,36.06,29.06,16
7,64,2,2,8,32.96,3240.71,37.62,12.02,37.4,25.78,55
7,64,2,2,9,32.73,3432.07,38.36,12.42,38.29,25.85,395
7,64,2,2,10,31.7,3660.2,38.9,11.2,39.1,22.53,10
8,64,2,2,3,39,2440,37,13,38,20.7,1
8,64,2,2,5,39,1588,30,11,30,31.9,1
8,64,2,2,7,31.33,3085.33,38.67,10.33,38.67,25.07,3
8,64,2,2,8,35.45,3283.55,37.2,10.42,37.2,26.11,20
8,64,2,2,9,34,3507.61,38.98,12.9,38.66,25.2,94
8,64,2,2,10,37,3805,39,22,39,28.3,1
,64,2,2,0,25,283,,0,,20,1
,64,2,2,7,16,3745,39,13,39,25.7,1
,64,2,2,8,30.55,3484.27,39.09,10.44,38.55,25.16,11
,64,2,2,9,29.69,3333.76,38.2,12.07,38.27,27.19,45
,64,2,2,10,29.75,2787.5,37.75,9,36.75,25.38,4
1,65,2,2,5,28,2484,35,3,35,30.2,1
1,65,2,2,6,17,3941,37,5,37,43.8,1
1,65,2,2,7,33.33,3583.67,39,5,39.33,28.73,3
1,65,2,2,8,24.75,3703.5,38.92,10.3,39.5,28.48,12
1,65,2,2,9,26.27,3404.71,38.61,10.18,38.72,25.12,108
1,65,2,2,10,28.33,3369.33,35,9.67,38.67,33.2,3
2,65,2,2,1,24.5,2450,37,7.5,37,23.05,2
2,65,2,2,2,27.33,2724,37,10.67,37.67,32.43,3
2,65,2,2,4,22.67,3274,38,9.67,38,24.3,3
2,65,2,2,5,19.5,3777.5,37.5,10.5,38.5,27.35,2
2,65,2,2,6,27.17,2924.83,36.33,11.2,36.5,25.17,6
2,65,2,2,7,22.74,3298.21,38.37,11.06,37.95,25.64,19
2,65,2,2,8,23.43,3243.17,37.76,9.01,37.84,25.94,102
2,65,2,2,9,24.34,3382.67,38.78,10.55,38.75,26,747
2,65,2,2,10,24.06,3478.39,38.44,10.53,38.67,26.55,18
2,65,2,2,99,29,2403.5,36.67,7,38.67,30,4
3,65,2,2,1,23.25,3088,37.75,12,37.25,27.65,4
3,65,2,2,2,23.33,3623.33,41.67,13,40,34.13,3
3,65,2,2,3,27,3593.33,34.25,8.75,34.5,28.3,4
3,65,2,2,4,28.5,2661.38,35,9.88,35.5,25.35,8
3,65,2,2,5,23.45,3240.73,38.36,11.9,38.09,25.55,11
3,65,2,2,6,27.52,2808.04,35.85,12.5,35.48,26.39,27
3,65,2,2,7,26.23,3226.22,37.42,10.31,37.32,26.82,60
3,65,2,2,8,25.99,3364.09,38.5,10.99,38.36,26.16,314
3,65,2,2,9,25.64,3426.31,38.9,11.51,38.77,26.09,2048
3,65,2,2,10,27.85,3447.97,39.55,10.58,39.1,23.88,40
3,65,2,2,99,26.75,3649.25,40.5,4.67,40.5,23.15,4
4,65,2,2,1,30,3515,38,12,38,27.5,1
4,65,2,2,2,33.67,2978,38.33,17,38,30.7,3
4,65,2,2,3,34,2568.5,39,8,36,27.7,2
4,65,2,2,4,27.4,2810,34.8,14.2,34.6,29.64,5
4,65,2,2,5,28,3537,38.67,13.67,38.67,24.4,3
4,65,2,2,6,26.55,2949.3,37.55,11.5,37,26.26,20
4,65,2,2,7,26.98,3401.37,38.35,10.85,37.89,25.98,46
4,65,2,2,8,27.76,3499.05,38.54,11.73,38.5,26.3,234
4,65,2,2,9,27.54,3451.3,38.86,11.86,38.76,26.58,1818
4,65,2,2,10,28.78,3490.95,39.05,12.35,38.93,25.83,41
4,65,2,2,99,27.75,3674.88,38.75,10.75,38.75,24.24,8
5,65,2,2,3,28.5,2790.5,36,8.5,36.5,21.5,2
5,65,2,2,5,30.33,2921.33,35,10,34,34.33,3
5,65,2,2,6,27.78,3292.33,38.78,10.33,37.89,25.08,9
5,65,2,2,7,29.94,3362.17,37.89,12.44,37.61,26.63,18
5,65,2,2,8,29.15,3508.62,38.94,11.67,38.36,27.85,53
5,65,2,2,9,29.67,3473.75,38.83,12.36,38.72,26.5,641
5,65,2,2,10,29.8,3644.95,39.65,11.75,39,26.37,20
5,65,2,2,99,31,3865,41,15,41,22.8,1
6,65,2,2,1,40,2040,37,11,37,36.5,1
6,65,2,2,2,33.33,3223,38,12.33,38,23.9,3
6,65,2,2,3,29.33,2950,39,13.67,39,27.17,3
6,65,2,2,4,32.33,3213.33,37,13.33,37.67,26.47,3
6,65,2,2,5,29.8,3412.4,37.4,15.8,37.4,25.16,5
6,65,2,2,6,31,3476.27,38.36,16.1,38.18,27.14,11
6,65,2,2,7,30.15,3420.91,38.39,12,37.82,24.6,33
6,65,2,2,8,31.25,3500.66,38.56,12.27,38.46,26.66,192
6,65,2,2,9,31.57,3505.7,38.83,12.47,38.69,25.97,1296
6,65,2,2,10,31,3663.05,38.9,12.72,38.95,24.5,20
6,65,2,2,99,33.62,2629.5,35.5,16.12,35.62,22.75,8
7,65,2,2,2,34,3353,41,14,40.5,22.05,2
7,65,2,2,5,39,2647,41.67,11.67,36,25.93,3
7,65,2,2,6,31,2581.25,36.5,16.25,36.5,26.6,4
7,65,2,2,7,32.5,3603.28,38.56,12.83,38.28,30.13,18
7,65,2,2,8,32.12,3406.31,38.4,12.13,38.17,26.54,65
7,65,2,2,9,32.82,3517.53,38.84,12.45,38.74,25.49,571
7,65,2,2,10,31.07,3803.53,38.93,11.86,39.53,26.61,15
7,65,2,2,99,35,4045,39,0,39,24.2,1
8,65,2,2,4,35,3333,39,14,39,24.7,1
8,65,2,2,6,42,2637,37,9,37,23,1
8,65,2,2,7,33.75,3411.75,40,8.75,39.75,28.82,4
8,65,2,2,8,34.29,3224.75,38.11,16.39,38.07,24.7,28
8,65,2,2,9,33.98,3476.5,38.69,12.54,38.53,24.82,152
8,65,2,2,10,31.6,4015,38.8,13.6,39.6,23.6,5
,65,2,2,5,24,3590,38,5,41,15.7,1
,65,2,2,6,36.5,3543.5,39,17.5,39.5,30.85,2
,65,2,2,8,27,3725.2,40,12.2,39.6,28.38,5
,65,2,2,9,29.42,3433.84,39.11,11,39.09,26.2,57
,65,2,2,10,19,3771,41,15,41,27.4,1
1,66,2,2,6,20,3920,39,14,39,19.1,1
1,66,2,2,7,24.2,3492.8,39,7,39.8,23.2,5
1,66,2,2,8,30.18,3685.09,37.91,8.55,38.64,27.1,11
1,66,2,2,9,28.52,3463.95,38.7,10.13,38.7,26.57,64
2,66,2,2,3,26.2,2492.4,36.4,14.33,35.6,24.12,5
2,66,2,2,5,22.86,3115.57,37.14,8.86,37.43,27.49,7
2,66,2,2,6,27.14,2950.57,34.86,8.6,34,27.06,7
2,66,2,2,7,20.33,2874.17,35.58,10.82,35.5,25.72,12
2,66,2,2,8,23.85,3364.95,38.45,10.85,38.55,25.92,92
2,66,2,2,9,23.72,3408.36,38.9,10.58,38.69,25.37,536
2,66,2,2,10,24.25,3274.25,39.75,9.5,39.75,29.2,4
3,66,2,2,1,24.4,2645,35.8,9,35.8,27.84,5
3,66,2,2,3,23,3629.67,39.67,14,38.67,30.73,3
3,66,2,2,4,24,3496.33,40.33,13,39,28.2,3
3,66,2,2,5,24.33,3431.33,39.33,12.67,39.17,31.48,6
3,66,2,2,6,27.4,3443.2,38.13,12,38.53,28.97,15
3,66,2,2,7,25.87,3357.76,38.74,11.49,38.87,26.59,38
3,66,2,2,8,25.38,3406.24,38.65,10.98,38.39,26.75,204
3,66,2,2,9,25.87,3433.59,38.84,11.29,38.76,26.03,1406
3,66,2,2,10,26.1,3598.29,38.52,12.33,39.1,28.22,21
3,66,2,2,99,26,2958.2,36.6,9.4,36.6,21.12,5
4,66,2,2,1,26,330,20,4,20,56.1,1
4,66,2,2,2,22,3222,38,6,38,22.4,1
4,66,2,2,3,33.5,4153.5,37.5,13.5,37.5,27.8,2
4,66,2,2,5,28,3189.8,38.4,8.6,38.2,31.4,5
4,66,2,2,6,28.7,2859.6,36.6,9,36,34.44,10
4,66,2,2,7,25.81,3278.22,37.96,12.78,37.63,29.94,27
4,66,2,2,8,27.9,3372.75,38.4,11.53,38.14,26.57,170
4,66,2,2,9,27.62,3479.61,39.01,11.73,38.83,26.49,1017
4,66,2,2,10,27.04,3648.24,39.48,11.72,38.96,27.89,25
4,66,2,2,99,27.75,2735.5,34,5.5,35,29.03,4
5,66,2,2,2,27.5,3198,37,14,37,32.75,2
5,66,2,2,3,31,3990,36,15,36,45.2,1
5,66,2,2,4,27.5,2870,37,13,37,23.4,2
5,66,2,2,5,33,3253.67,40,16,39.33,26.27,3
5,66,2,2,6,31.6,3562.2,38.4,13,38.2,25.1,5
5,66,2,2,7,30.38,3657.5,38.5,11.5,38.62,31.46,8
5,66,2,2,8,28.55,3326.64,38.34,12.5,38.11,26.89,47
5,66,2,2,9,29.99,3508.43,38.9,12.29,38.67,26.72,359
5,66,2,2,10,31.22,3916.11,39.44,11.89,39.67,28.2,9
6,66,2,2,1,39,1500,29,0,29,22.2,1
6,66,2,2,5,30.78,3607.33,37.78,11.88,37.78,27.83,9
6,66,2,2,6,36.57,2895.71,36.57,12.29,36.43,29.2,7
6,66,2,2,7,32.48,3094,37,11,36.74,26.63,23
6,66,2,2,8,30.71,3349.4,38.22,13.57,37.91,27.06,78
6,66,2,2,9,31.48,3504.2,38.68,12.4,38.66,25.86,722
6,66,2,2,10,31.05,3693.14,39.95,12.33,39.24,23.99,21
6,66,2,2,99,29.5,3845,40.5,14.5,40,21.75,2
7,66,2,2,3,30,4281,41,15,41,26.6,1
7,66,2,2,5,29.67,4116,39.67,13.67,39.67,30.03,3
7,66,2,2,6,33.25,3838.5,39.25,10.75,38.75,23.38,4
7,66,2,2,7,34,3127.4,37.2,11.6,37.2,26.16,5
7,66,2,2,8,32.37,3064.2,37.47,12.43,37.3,26.33,30
7,66,2,2,9,32.55,3498.5,38.69,12.27,38.66,25.67,320
7,66,2,2,10,29.67,3411.17,40,11.67,39.67,26.28,6
8,66,2,2,8,31.8,3422.9,38.2,12.2,38.2,24.08,10
8,66,2,2,9,34.57,3406.55,38.43,12.49,38.49,25.02,76
8,66,2,2,10,43,3640,39,11,39,21.5,1
8,66,2,2,99,35,2635,37,9,37,20,1
,66,2,2,7,28,3965,41.33,10,40,28.07,3
,66,2,2,8,33.17,3424.67,39,8.2,38.67,26.15,6
,66,2,2,9,27.59,3226.84,37.92,11.92,38.16,25.09,37
,66,2,2,10,24,3203,41,11,41,18.6,1
1,67,2,2,4,21,3941,40,9,40,19.5,1
1,67,2,2,5,38,2870,35,20,35,36.3,1
1,67,2,2,6,30,4451,41,5,41,26.6,1
1,67,2,2,8,29.5,3276,39,12.25,38.25,38.98,4
1,67,2,2,9,27.69,3473.49,38.9,9.96,38.71,25.42,51
2,67,2,2,1,20,1191,30,0,27,,1
2,67,2,2,2,28.5,2205,35.5,6,35,31.6,2
2,67,2,2,3,19,4643,40,9,40,27.4,1
2,67,2,2,6,19.75,3513.5,38.75,17.33,38.5,29.47,4
2,67,2,2,7,27.64,3221.82,40,13.09,38.64,24.29,11
2,67,2,2,8,23.73,3235.37,38.2,9.09,37.96,27.25,70
2,67,2,2,9,23.4,3413.46,38.73,10.58,38.79,26.21,439
2,67,2,2,10,24.4,3677.6,39.1,9.9,39.2,24.28,10
2,67,2,2,99,30,3175,37.5,10.5,37.5,31.65,2
3,67,2,2,1,20,3299,35,10,35,25.8,1
3,67,2,2,3,22.25,2933.5,39,11,38,21.12,4
3,67,2,2,4,30.17,3378.17,38.17,9,38.17,32.47,6
3,67,2,2,5,27.83,3768.33,38.33,11.5,38.33,30,6
3,67,2,2,6,25.46,2889.54,37.62,11.77,37.08,27.31,13
3,67,2,2,7,24.55,3310.52,38.28,12.04,38.28,27.03,29
3,67,2,2,8,25.46,3378.84,38.34,10.88,38.23,26.72,177
3,67,2,2,9,25.38,3436.52,39.02,11.39,38.82,26.31,1165
3,67,2,2,10,25.61,3581.83,39.48,12.18,38.96,25.03,23
3,67,2,2,99,30,3542,38,10,38,24,1
4,67,2,2,0,26,1634,31,0,31,23.5,1
4,67,2,2,2,25.75,3024,38,16,37.75,26.6,4
4,67,2,2,3,31,3360,38,10,38,40.4,1
4,67,2,2,4,26,3614.5,39,10.5,39,31.85,2
4,67,2,2,5,28.62,3234.5,39,10.38,37.62,25.92,8
4,67,2,2,6,29.5,3561.25,37.88,12.43,38,29.46,8
4,67,2,2,7,27.08,3293.26,38.62,12.57,38.08,28.59,24
4,67,2,2,8,27.22,3305.7,38.06,11.59,37.96,27.5,125
4,67,2,2,9,27.1,3446.86,38.98,11.8,38.7,26.27,924
4,67,2,2,10,29.21,3378.43,39.21,11.57,39.29,23.17,14
4,67,2,2,99,30.75,3472.25,38,10.75,40,25.65,4
5,67,2,2,1,24,3410,38,10,38,19.6,1
5,67,2,2,4,35,2381,38,12,38,26.6,1
5,67,2,2,5,25.5,3246,38,8,38,28.95,2
5,67,2,2,6,26.5,3120,37.5,8.5,39,28.85,2
5,67,2,2,7,28.2,3037,37,11.33,37,27.77,10
5,67,2,2,8,28.81,3484.87,38.6,12.51,38.27,26.76,52
5,67,2,2,9,30.03,3485.04,38.65,12.34,38.64,26.73,336
5,67,2,2,10,28.44,3497.33,38.56,10.44,38.33,25.42,9
5,67,2,2,99,31,3780,39,19,39,27.5,1
6,67,2,2,4,29,4010,40,0,40,30.9,1
6,67,2,2,5,30.33,3491.33,38,10.33,38.33,26.4,3
6,67,2,2,6,29.57,3660.29,39.57,12.33,39.71,24.64,7
6,67,2,2,7,30.1,3298.6,37.4,11.6,36.8,24.41,10
6,67,2,2,8,31.56,3208.94,37.67,11.74,37.67,26.07,72
6,67,2,2,9,30.96,3534.85,38.78,12.45,38.68,25.57,598
6,67,2,2,10,31.5,3681.4,39.2,12.4,39.25,26.67,20
6,67,2,2,99,32,2070,33,13,33,24.9,1
7,67,2,2,5,29,2860,35,0,34,24.2,1
7,67,2,2,6,29.8,3370.2,37.6,14,37.6,28.24,5
7,67,2,2,7,35.6,2922.8,35.4,15.4,35.6,26.34,5
7,67,2,2,8,31.61,3166.65,37.9,11.97,37.68,27.2,31
7,67,2,2,9,33.21,3446.4,38.64,13.13,38.47,26.78,245
7,67,2,2,10,33.33,3932.67,39,12.67,39.33,24.9,3
7,67,2,2,99,36.67,2556.67,34.67,17.67,35,24.33,3
8,67,2,2,3,38,3005,39,13,39,21.8,1
8,67,2,2,6,35,4269,39,12,39,23.8,1
8,67,2,2,7,33,3289,37,10,37,35.2,1
8,67,2,2,8,33.53,3202.82,37.47,15.12,37.47,27.01,17
8,67,2,2,9,33.91,3632.91,39.22,12.09,38.91,25.44,46
8,67,2,2,10,30,3690,39,12,40,25.8,1
,67,2,2,8,22.5,3735.5,38.5,11.5,37,28.15,2
,67,2,2,9,28.68,3444.96,38.61,10.46,38.68,25.62,28
1,68,2,2,2,15,3487,36,10,39,25.6,1
1,68,2,2,7,27.67,2554.67,34.67,10,35.67,23.53,3
1,68,2,2,8,21.67,3289.67,39,7.11,38.56,24.19,9
1,68,2,2,9,28.05,3549.83,39.15,9.58,39.15,27.86,41
1,68,2,2,10,24.5,3174.5,37.5,6.5,37.5,24.65,2
2,68,2,2,2,33,3742,36,10,38,33.7,1
2,68,2,2,5,28,2766,37.5,11.5,37,29.25,4
2,68,2,2,6,22.8,3056.4,37.2,13.2,37.2,24.92,5
2,68,2,2,7,21.12,3375.88,37.88,10.38,38.25,25.9,8
2,68,2,2,8,23.49,3218.71,38.6,10.42,37.91,25.3,65
2,68,2,2,9,23.2,3383.71,38.97,10.58,38.78,25.56,393
2,68,2,2,10,24.33,3175.67,41.33,11,38.33,27.27,3
2,68,2,2,99,22,2608,39,11,38,27.6,1
3,68,2,2,0,18,1410,33,11,33,25.7,1
3,68,2,2,1,35,1106,36,9,33,27.8,1
3,68,2,2,2,32.5,3586,40,14,39,29.3,2
3,68,2,2,3,30,3877.5,39,11,41,29.35,2
3,68,2,2,4,19,2155,37,18,36,26.3,1
3,68,2,2,5,25.1,2944.5,37.6,9.7,36.8,26.07,10
3,68,2,2,6,28,3428.55,38.36,10.18,38.18,29.62,11
3,68,2,2,7,24.41,3127.24,37.46,13.2,37.03,27.15,37
3,68,2,2,8,25.82,3284.41,38.47,11.29,38.09,26.65,202
3,68,2,2,9,25.46,3464.26,39,11.53,38.83,26.12,1151
3,68,2,2,10,27.1,3632.24,39.05,11.14,38.86,27.23,21
3,68,2,2,99,19,3324.5,39,8.5,40,31.35,2
4,68,2,2,2,29,2722,39,13,39,23.2,1
4,68,2,2,3,26,3587.67,36.33,11.5,36.33,28.27,3
4,68,2,2,4,29,3063.8,36.8,11,35.6,26.84,5
4,68,2,2,5,28,3484,38,7.6,37,35,5
4,68,2,2,6,26.25,3084.73,37.5,11.73,37,25.37,12
4,68,2,2,7,27.18,3335.57,38.14,13.89,37.86,28.77,28
4,68,2,2,8,27.26,3415.2,38.61,12.1,38.38,26.65,137
4,68,2,2,9,27.83,3436.5,38.95,11.95,38.78,26.41,953
4,68,2,2,10,26.33,3377.75,38.92,12.58,38.58,25.47,12
4,68,2,2,99,28,2948,37,15,37,23.1,1
5,68,2,2,3,40,3495,35,11,35,29,1
5,68,2,2,4,29.25,3581,37.75,13.25,37.5,31.93,4
5,68,2,2,5,26.5,2962.5,39,11,37.5,26.6,2
5,68,2,2,6,31,4087.67,42,14.33,39.33,30.2,3
5,68,2,2,7,31.79,3230,37.79,12.69,37.43,28.03,14
5,68,2,2,8,29.25,3449.8,38.2,11.92,38.5,28.01,40
5,68,2,2,9,29.57,3461.36,38.75,12.49,38.54,27.14,342
5,68,2,2,10,30.38,3114.38,38.25,12.5,38.38,25.74,8
6,68,2,2,1,25,3172,40,15,38,23.3,1
6,68,2,2,2,26,3495,39,15,39,28.3,1
6,68,2,2,3,24,3482,37,0,37,44.6,1
6,68,2,2,4,32,2928,42,11,40,19.6,1
6,68,2,2,5,31,3699.8,38.6,11.4,37.8,26.22,5
6,68,2,2,6,29.85,3260.92,39.38,14.5,37.31,25.67,13
6,68,2,2,7,32.55,3326.55,38.73,12.8,38.36,26.89,11
6,68,2,2,8,31.94,3514.71,38.74,12.46,38.38,26.73,66
6,68,2,2,9,31.42,3516.23,38.78,12.44,38.63,25.84,592
6,68,2,2,10,30.78,3706.22,38.89,11,39.11,26.68,9
6,68,2,2,99,34,3703.5,39.5,13.5,39.5,21.15,2
7,68,2,2,2,31,3799,41,14,41,25.1,1
7,68,2,2,3,38,2070,30,6,33,17.5,1
7,68,2,2,6,36.33,2554.33,35.67,10,35,22.57,3
7,68,2,2,7,33.5,2927.67,36.5,11.67,37.17,25.8,6
7,68,2,2,8,32.88,3351.3,37.65,11.63,37.81,27.89,43
7,68,2,2,9,32.76,3435.72,38.61,12.94,38.43,25.77,268
7,68,2,2,10,32,3727.75,39.5,12,39,29.17,4
8,68,2,2,4,31,4479,41,11,41,25.8,1
8,68,2,2,6,32,2381,38,14,35,28.9,1
8,68,2,2,7,40,2311.5,33.5,11,33.5,28.7,2
8,68,2,2,8,33.1,3333.5,38.8,12,39,25.77,10
8,68,2,2,9,34.19,3446.4,38.51,12.92,38.51,24.92,53
8,68,2,2,10,35.5,3397,38.5,12.5,39,25.75,2
,68,2,2,7,28,3887,37,6,37,23,1
,68,2,2,8,25,3099.33,39.67,10,38.33,26.3,3
,68,2,2,9,28.71,3385.29,38.74,12.29,38.68,27.57,31
,68,2,2,10,27,4167,39,8,39,37.1,1
1,69,2,2,1,27,2345,30,0,30,35.3,1
1,69,2,2,7,27,3175,39.5,14.5,39,23.9,2
1,69,2,2,8,33,3702,40.4,8.2,39.2,30.06,5
1,69,2,2,9,27.6,3399.4,39.26,9.65,39,24.48,43
1,69,2,2,10,21,3742,40,8,40,25.6,1
2,69,2,2,1,20,2727.5,35.5,7,35.5,30,2
2,69,2,2,2,32.5,3224,39,9,37.5,26.45,2
2,69,2,2,3,18,3969,39,9,39,17.3,1
2,69,2,2,5,21,3393.5,41.5,9,41.5,37.6,2
2,69,2,2,6,22.75,3671.25,39.25,9.25,38.75,27.33,4
2,69,2,2,7,24.55,3363.09,36.91,9.91,36.73,29.57,11
2,69,2,2,8,22.59,3270.45,38.62,10,38.19,25.97,58
2,69,2,2,9,24.19,3409.56,38.8,10.51,38.68,25.76,321
2,69,2,2,10,23.4,3620.2,39.2,13.4,38.6,26.16,5
2,69,2,2,99,35,2140,35,15,35,20.8,1
3,69,2,2,2,32,2211,30,0,30,21.8,1
3,69,2,2,3,25.5,3926.5,39.5,14,39.5,24.5,2
3,69,2,2,5,22.43,3069.57,36.57,9.29,37,28.16,7
3,69,2,2,6,27.33,3412.87,38.6,12.64,38.13,26.86,15
3,69,2,2,7,26.69,3167.31,37.12,10.71,37.03,27.14,32
3,69,2,2,8,25.48,3404.27,38.5,11.45,38.35,27.34,146
3,69,2,2,9,25.78,3425.42,38.94,11.4,38.75,26.03,929
3,69,2,2,10,27.87,3400.8,38.6,11.79,38.33,27.69,15
3,69,2,2,99,28,3027.5,39,5.5,39.5,22,2
4,69,2,2,1,22.5,3417,37,11,37,23.6,2
4,69,2,2,2,28.33,3093,33.67,8.33,32.33,29.3,3
4,69,2,2,3,30,3599,39.5,9,40,26.85,2
4,69,2,2,4,30,2443,33.5,8.5,35,24.5,2
4,69,2,2,5,25.5,4054,38,11.5,38,31.8,2
4,69,2,2,6,23.75,3925.75,41.25,12,39.5,23.77,4
4,69,2,2,7,27.65,3307.48,38.48,11.27,37.52,27.23,23
4,69,2,2,8,27.96,3418.67,38.33,11.31,38.21,27.66,95
4,69,2,2,9,27.52,3485.8,38.97,11.78,38.67,26.79,705
4,69,2,2,10,28.92,3407.15,39.08,12.08,38.77,24.43,13
4,69,2,2,99,28.5,3394.5,39,9.5,39,31,2
5,69,2,2,0,28,3430,41,11,39,22.2,1
5,69,2,2,2,32,2495,34,19,34,28.6,1
5,69,2,2,3,29,3330,36,11,36,38.6,1
5,69,2,2,4,21,2700,38,9,38,23.8,1
5,69,2,2,5,32.33,2205.33,39.33,13,38.33,26.6,3
5,69,2,2,6,28,3792,40,14.33,39.33,27.6,3
5,69,2,2,7,31.43,3372,36.86,13.29,37.71,28.11,7
5,69,2,2,8,30.48,3366.31,38.1,11.66,37.74,27.97,42
5,69,2,2,9,29.78,3515.8,38.91,12.31,38.77,26.76,246
5,69,2,2,10,31.6,3771.4,39,12,38.4,28.16,5
6,69,2,2,1,38,1710,34,1,34,37.9,1
6,69,2,2,2,38,3750,36,8,36,24.2,1
6,69,2,2,3,27,2670,30,16,37,22.3,1
6,69,2,2,4,29,3175,41,7,39,25.2,1
6,69,2,2,5,30,3170.4,39,13.4,39,25.54,5
6,69,2,2,6,32.75,3335.75,39.5,20,39.25,24.7,4
6,69,2,2,7,33,2739.86,36.21,11.21,36.14,28.32,14
6,69,2,2,8,31.34,3446.64,38.55,13.47,37.97,27.22,74
6,69,2,2,9,30.78,3528.21,38.8,12.98,38.65,26.1,469
6,69,2,2,10,31,3907,40.2,11.2,39.6,28.24,5
6,69,2,2,99,31,3615,38,10,39,20.7,1
7,69,2,2,3,28,4054,39,11,39,29.1,1
7,69,2,2,6,34,3273.33,36,14,36,27.27,3
7,69,2,2,7,31,3629.5,36.5,7,38.5,22.6,2
7,69,2,2,8,33.81,3266.75,37.91,13.81,37.72,25.42,32
7,69,2,2,9,33.32,3520.73,38.89,13.02,38.81,26.12,175
7,69,2,2,10,34,3402,38,12,38,24.3,1
7,69,2,2,99,37,3620,38,13,38,24.1,1
8,69,2,2,7,28,2440,37,12,37,28,1
8,69,2,2,8,37,2795,36,11,36,26.6,2
8,69,2,2,9,33.91,3425.25,38.83,12.55,38.62,24.97,53
8,69,2,2,10,35,3444.5,35.5,14,38.5,27.15,2
,69,2,2,2,33,3033,42,10,40,22.7,1
,69,2,2,7,31,2680,36,9,36,30.6,1
,69,2,2,8,33,3317,40,7,37.5,21.15,2
,69,2,2,9,28.88,3358.25,39.72,10.38,39.38,24.29,32
1,70,2,2,4,34,5150,38,2,38,25,1
1,70,2,2,5,24,1064,27,25,26,22.6,1
1,70,2,2,6,30,3970,39,6,39,27.4,1
1,70,2,2,7,31,3401,38,7.5,38.5,26.1,2
1,70,2,2,8,24.57,3539.14,38.86,10.29,38.71,23.1,7
1,70,2,2,9,28.37,3424.57,38.68,10.25,38.66,26.19,90
1,70,2,2,10,29.8,2793,35.6,8,37,22.9,5
2,70,2,2,1,23,3650,40,14,38,26,1
2,70,2,2,2,17,1218,30,6,29,19.8,1
2,70,2,2,3,28,2260,36,0,34,47.5,1
2,70,2,2,4,25,5022,39,18,39,35.5,1
2,70,2,2,5,26.8,3381,38,11.4,36.4,32.32,5
2,70,2,2,6,22.62,3150,39.88,9.25,38.62,29.36,8
2,70,2,2,7,25.71,3185.48,38.14,8.52,37.38,28.44,21
2,70,2,2,8,23.4,3412.9,38.75,10.42,38.33,26.74,81
2,70,2,2,9,24.12,3401.61,38.87,10.11,38.74,26.07,650
2,70,2,2,10,23.54,3240.38,39.85,11.83,39.46,28.23,13
2,70,2,2,99,34,2962.5,37.5,5,37.5,20.95,2
3,70,2,2,2,27.25,2945,38.25,7.75,38.25,30.45,4
3,70,2,2,3,28.33,1624.33,31.67,7,31.33,35.1,3
3,70,2,2,4,24,3798.8,39.2,10.8,38.4,25.7,5
3,70,2,2,5,25.33,3532,39,10.11,38.67,27.48,9
3,70,2,2,6,24.82,3413.82,37.6,8,36.9,28.46,11
3,70,2,2,7,26.63,3359.87,38.12,11.2,38.05,27.39,60
3,70,2,2,8,25.84,3389.75,38.56,10.82,38.31,26.57,260
3,70,2,2,9,25.67,3462.45,38.94,11.19,38.74,27.12,1753
3,70,2,2,10,25.27,3554.85,39.31,11.35,38.81,27.15,26
3,70,2,2,99,26,3036.6,36,8.6,36,27.36,5
4,70,2,2,0,29,3830,38,12,38,21,1
4,70,2,2,2,26.33,2094.33,32.67,7,32.67,25.03,3
4,70,2,2,3,29.33,2209.67,34.33,8.67,35,25.03,3
4,70,2,2,4,27,3343.67,39.5,11.17,38.5,37.9,6
4,70,2,2,5,24.89,3281.78,37.33,9.75,38.22,28.62,9
4,70,2,2,6,25.92,3428.08,37.31,12,37.38,29.25,13
4,70,2,2,7,27.81,3021.38,36.93,10.29,36.62,26.99,42
4,70,2,2,8,27.51,3362.03,38.17,11.59,38.04,26.95,193
4,70,2,2,9,27.9,3459.8,38.95,11.59,38.74,26.77,1387
4,70,2,2,10,26.14,3509.36,39.18,12.23,38.77,27.39,22
4,70,2,2,99,25,3237.8,38,9.75,38.2,28.64,5
5,70,2,2,3,28,1644,33,10,34,23,1
5,70,2,2,4,29,4045.5,40,11,40,20.95,2
5,70,2,2,5,31.33,3681.33,37,12.33,37.33,21.23,3
5,70,2,2,6,31.7,2995.2,37.2,11.8,37.5,27.91,10
